Unnamed: 0,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_year,issue_month
6247,18000.0,18000.0,18000.0,36.0,11.99,597.78,C,C1,Teacher,10.0,MORTGAGE,70000.0,Not Verified,n,debt_consolidation,Debt consolidation,440xx,OH,37.6,0.0,Aug-1993,685.0,689.0,0.0,19.0,0.0,15423.0,44.6,27.0,w,0.0,1.0,Individual,0.0,22356.0,149890.0,0.0,8.0,0.0,2.0,19.0,44801.0,80.0,0.0,1.0,2576.0,66.0,34600.0,2.0,0.0,0.0,4.0,8327.0,11703.0,44.3,0.0,0.0,123.0,268.0,24.0,16.0,2.0,66.0,18.0,2.0,5.0,9.0,5.0,9.0,9.0,10.0,16.0,9.0,19.0,0.0,0.0,0.0,0.0,88.9,20.0,0.0,0.0,183481.0,60224.0,21000.0,56381.0,N,Cash,N,2015,12
7742,10550.0,10550.0,10550.0,36.0,13.67,358.89,C,C4,Folder Application Specialist,0.0,MORTGAGE,55000.0,Source Verified,n,credit_card,Credit card refinancing,038xx,NH,24.35,0.0,Aug-2002,725.0,729.0,1.0,9.0,0.0,44123.0,77.0,16.0,w,0.0,1.0,Individual,0.0,0.0,114917.0,0.0,1.0,0.0,1.0,14.0,8598.0,75.0,0.0,2.0,19021.0,77.0,57300.0,2.0,0.0,1.0,3.0,12769.0,13177.0,77.0,0.0,0.0,14.0,160.0,13.0,13.0,3.0,13.0,6.0,0.0,5.0,5.0,7.0,12.0,1.0,7.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,57.1,0.0,0.0,203093.0,52721.0,57300.0,11493.0,N,Cash,N,2015,12
6509,2500.0,2500.0,2500.0,36.0,13.44,84.77,C,C3,Supervisor,5.0,RENT,40000.0,Source Verified,n,credit_card,Credit card refinancing,115xx,NY,31.38,0.0,Aug-2001,670.0,674.0,1.0,6.0,0.0,7236.0,99.1,12.0,w,0.0,1.0,Individual,0.0,0.0,27750.0,2.0,3.0,2.0,3.0,10.0,20514.0,59.0,2.0,2.0,4894.0,66.0,7300.0,3.0,4.0,4.0,5.0,4625.0,106.0,97.9,0.0,0.0,133.0,172.0,4.0,4.0,0.0,49.0,4.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,4.0,83.3,100.0,0.0,0.0,41957.0,27750.0,5000.0,34657.0,N,Cash,N,2015,12
5197,25000.0,25000.0,24925.0,60.0,15.77,604.91,D,D1,Real Estate Property Manager,10.0,MORTGAGE,68015.0,Not Verified,n,debt_consolidation,Debt consolidation,786xx,TX,36.42,0.0,Feb-1996,690.0,694.0,0.0,11.0,0.0,24501.0,94.6,32.0,w,0.0,1.0,Individual,0.0,0.0,107812.0,0.0,3.0,0.0,2.0,16.0,43492.0,76.0,0.0,0.0,6740.0,82.0,25900.0,2.0,0.0,0.0,2.0,9801.0,833.0,95.8,0.0,0.0,151.0,166.0,65.0,16.0,4.0,65.0,16.0,0.0,6.0,7.0,6.0,9.0,17.0,7.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0,96.9,100.0,0.0,0.0,158825.0,67993.0,20000.0,57465.0,N,Cash,N,2015,12
9880,6000.0,6000.0,6000.0,36.0,9.76,192.93,B,B3,Pharmacy Tech,4.0,RENT,40000.0,Source Verified,n,debt_consolidation,Debt consolidation,114xx,NY,13.08,1.0,Oct-2001,700.0,704.0,1.0,19.0,0.0,9483.0,12.8,28.0,w,0.0,1.0,Individual,0.0,0.0,9483.0,3.0,0.0,0.0,0.0,46.0,0.0,,4.0,6.0,4180.0,13.0,74300.0,1.0,0.0,1.0,6.0,499.0,47304.0,15.2,0.0,0.0,46.0,170.0,1.0,1.0,0.0,2.0,2.0,0.0,8.0,13.0,10.0,14.0,1.0,19.0,27.0,13.0,19.0,0.0,0.0,0.0,4.0,92.9,0.0,0.0,0.0,74300.0,9483.0,55800.0,0.0,N,Cash,N,2015,12
5002,5150.0,5150.0,5150.0,36.0,15.77,180.48,D,D1,,,MORTGAGE,20200.0,Verified,n,debt_consolidation,Debt consolidation,322xx,FL,26.62,0.0,Sep-1991,665.0,669.0,0.0,6.0,1.0,2256.0,39.6,15.0,w,0.0,1.0,Individual,0.0,0.0,15205.0,0.0,2.0,1.0,2.0,7.0,12949.0,83.0,0.0,1.0,1655.0,71.0,5700.0,0.0,2.0,1.0,3.0,2534.0,1244.0,64.5,0.0,0.0,90.0,291.0,18.0,7.0,3.0,51.0,8.0,0.0,2.0,2.0,2.0,4.0,3.0,4.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,21400.0,15205.0,3500.0,15700.0,N,Cash,N,2015,12
1598,10000.0,10000.0,10000.0,36.0,13.44,339.07,C,C3,surgery Aide,2.0,OWN,48000.0,Source Verified,n,debt_consolidation,Debt consolidation,039xx,ME,29.93,0.0,May-1999,675.0,679.0,0.0,22.0,0.0,23312.0,64.2,32.0,w,0.0,1.0,Individual,0.0,0.0,47975.0,1.0,1.0,0.0,1.0,17.0,24663.0,84.0,1.0,4.0,3203.0,73.0,36300.0,0.0,2.0,4.0,5.0,2399.0,8055.0,67.7,0.0,0.0,138.0,199.0,3.0,3.0,0.0,3.0,2.0,0.0,12.0,17.0,13.0,19.0,4.0,21.0,28.0,18.0,22.0,0.0,0.0,0.0,1.0,100.0,76.9,0.0,0.0,65811.0,47975.0,24900.0,29511.0,N,Cash,N,2015,12
6581,21000.0,21000.0,21000.0,60.0,13.99,488.53,C,C4,Finance/HR Manager,5.0,MORTGAGE,100000.0,Verified,n,debt_consolidation,Debt consolidation,550xx,MN,17.48,3.0,Jun-2002,695.0,699.0,0.0,19.0,0.0,10969.0,37.4,25.0,w,0.0,1.0,Individual,0.0,524.0,259876.0,2.0,2.0,2.0,2.0,2.0,39317.0,71.0,1.0,2.0,4109.0,59.0,29300.0,0.0,0.0,0.0,4.0,13678.0,11161.0,45.8,0.0,0.0,159.0,162.0,12.0,2.0,1.0,12.0,,0.0,8.0,11.0,11.0,13.0,5.0,16.0,19.0,11.0,19.0,0.0,0.0,0.0,3.0,87.5,27.3,0.0,0.0,305638.0,50286.0,20600.0,55414.0,N,Cash,N,2015,12
7322,4000.0,4000.0,4000.0,36.0,9.17,127.52,B,B2,Teacher,10.0,MORTGAGE,55000.0,Not Verified,n,debt_consolidation,Debt consolidation,553xx,MN,9.64,0.0,Dec-2001,665.0,669.0,0.0,6.0,0.0,1062.0,46.2,15.0,w,0.0,1.0,Individual,0.0,3271.0,208008.0,0.0,3.0,0.0,0.0,51.0,44811.0,94.0,0.0,0.0,630.0,92.0,2300.0,0.0,0.0,0.0,0.0,34668.0,1238.0,46.2,0.0,0.0,108.0,168.0,72.0,51.0,3.0,72.0,,2.0,2.0,2.0,2.0,3.0,7.0,2.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,78.6,50.0,0.0,0.0,214122.0,45873.0,2300.0,47613.0,N,Cash,N,2015,12
1659,30000.0,30000.0,30000.0,36.0,9.8,965.21,B,B3,sonographer,10.0,MORTGAGE,105000.0,Verified,n,debt_consolidation,Debt consolidation,891xx,NV,16.85,1.0,Sep-1993,675.0,679.0,0.0,9.0,0.0,28964.0,86.5,13.0,w,0.0,1.0,Individual,0.0,0.0,182631.0,0.0,2.0,0.0,1.0,21.0,14960.0,49.0,0.0,0.0,18827.0,68.0,33500.0,0.0,1.0,1.0,1.0,20292.0,2631.0,89.0,0.0,0.0,32.0,267.0,57.0,21.0,3.0,183.0,7.0,1.0,2.0,6.0,2.0,2.0,2.0,6.0,8.0,6.0,9.0,0.0,0.0,1.0,0.0,92.3,50.0,0.0,0.0,210597.0,43924.0,24000.0,30809.0,N,Cash,N,2015,12
2054,11200.0,11200.0,11200.0,60.0,12.88,254.15,C,C2,Accounts receivable,10.0,MORTGAGE,42000.0,Not Verified,n,debt_consolidation,Debt consolidation,630xx,MO,18.23,0.0,Jun-1998,680.0,684.0,0.0,11.0,0.0,14982.0,71.0,19.0,w,0.0,1.0,Individual,0.0,137.0,93545.0,0.0,1.0,0.0,1.0,17.0,13135.0,82.0,0.0,1.0,3868.0,76.0,21100.0,0.0,0.0,0.0,2.0,9355.0,1031.0,90.8,0.0,0.0,118.0,210.0,23.0,17.0,5.0,23.0,14.0,0.0,4.0,8.0,4.0,5.0,2.0,9.0,12.0,8.0,11.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,106984.0,28117.0,11200.0,16046.0,N,Cash,N,2015,12
7779,18000.0,18000.0,18000.0,60.0,9.76,380.33,B,B3,Chief Inspector,10.0,MORTGAGE,95000.0,Not Verified,n,credit_card,Credit card refinancing,078xx,NJ,20.7,0.0,Oct-1991,725.0,729.0,1.0,14.0,0.0,34446.0,58.9,24.0,w,0.0,1.0,Individual,0.0,0.0,180300.0,2.0,1.0,0.0,1.0,16.0,13509.0,64.0,3.0,5.0,9973.0,57.0,58500.0,0.0,4.0,1.0,6.0,12879.0,13897.0,51.7,0.0,0.0,244.0,290.0,3.0,3.0,2.0,4.0,0.0,0.0,4.0,9.0,4.0,8.0,3.0,11.0,18.0,9.0,14.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,272918.0,52873.0,28800.0,21000.0,N,Cash,N,2015,12
1982,7000.0,7000.0,7000.0,36.0,6.49,214.52,A,A2,Subcontract Management,10.0,MORTGAGE,93000.0,Verified,n,major_purchase,Major purchase,750xx,TX,34.35,2.0,Mar-1991,690.0,694.0,0.0,11.0,0.0,15696.0,69.0,32.0,w,0.0,1.0,Individual,0.0,0.0,272696.0,1.0,3.0,2.0,3.0,1.0,62967.0,87.0,0.0,0.0,6321.0,69.0,22900.0,0.0,3.0,1.0,3.0,27269.0,5600.0,68.0,0.0,0.0,165.0,297.0,36.0,1.0,4.0,117.0,10.0,0.0,5.0,5.0,6.0,9.0,13.0,5.0,12.0,8.0,10.0,,0.0,0.0,2.0,88.0,75.0,0.0,0.0,295003.0,95117.0,22400.0,72366.0,N,Cash,N,2015,12
7889,4300.0,4300.0,4300.0,36.0,7.89,134.53,A,A5,Mold Tech,10.0,RENT,55000.0,Verified,n,debt_consolidation,Debt consolidation,550xx,MN,17.94,0.0,Oct-2003,685.0,689.0,0.0,5.0,0.0,5023.0,48.8,9.0,w,0.0,1.0,Individual,0.0,231.0,31952.0,1.0,1.0,0.0,0.0,30.0,26929.0,,1.0,1.0,1644.0,49.0,10300.0,0.0,2.0,0.0,1.0,6390.0,1160.0,69.5,0.0,0.0,146.0,97.0,4.0,4.0,0.0,93.0,,0.0,2.0,4.0,2.0,2.0,3.0,4.0,6.0,4.0,5.0,0.0,0.0,0.0,1.0,88.9,50.0,0.0,0.0,52295.0,31952.0,3800.0,41995.0,N,Cash,N,2015,12
5430,33600.0,33600.0,33600.0,60.0,19.89,888.14,E,E3,Sr. Manufacturing Engineer ,9.0,RENT,80000.0,Source Verified,n,credit_card,Credit card refinancing,717xx,AR,30.66,1.0,May-1999,670.0,674.0,1.0,15.0,0.0,27011.0,74.4,26.0,w,0.0,1.0,Individual,0.0,0.0,81280.0,1.0,3.0,0.0,1.0,19.0,54269.0,60.0,1.0,4.0,11412.0,68.0,36300.0,1.0,1.0,1.0,5.0,5419.0,2040.0,91.2,0.0,0.0,129.0,199.0,1.0,1.0,0.0,17.0,1.0,0.0,3.0,4.0,5.0,10.0,7.0,12.0,19.0,6.0,15.0,0.0,0.0,0.0,1.0,84.6,60.0,0.0,0.0,146112.0,81280.0,23300.0,109812.0,N,Cash,N,2015,12
5512,20000.0,20000.0,20000.0,60.0,12.88,453.84,C,C2,E6,10.0,RENT,56000.0,Source Verified,n,other,Other,235xx,VA,14.06,0.0,Jun-2004,660.0,664.0,0.0,8.0,1.0,16433.0,81.8,27.0,w,0.0,1.0,Individual,0.0,0.0,25499.0,0.0,2.0,1.0,2.0,11.0,9066.0,80.0,0.0,1.0,0.0,81.0,20100.0,0.0,14.0,0.0,3.0,3187.0,2300.0,0.0,0.0,0.0,134.0,138.0,13.0,11.0,0.0,13.0,19.0,0.0,0.0,2.0,2.0,4.0,19.0,6.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0,88.9,0.0,0.0,1.0,31501.0,25499.0,2300.0,11401.0,N,Cash,N,2015,12
4576,2000.0,2000.0,2000.0,36.0,9.8,64.35,B,B3,Mechanical Assembly Supervisor,10.0,MORTGAGE,52500.0,Verified,n,moving,Moving and relocation,228xx,VA,25.01,0.0,Jul-1997,700.0,704.0,0.0,15.0,0.0,28648.0,47.6,42.0,w,0.0,1.0,Individual,0.0,0.0,183322.0,2.0,3.0,2.0,4.0,2.0,38980.0,89.0,1.0,5.0,8815.0,65.0,60200.0,2.0,0.0,3.0,9.0,12221.0,22735.0,55.2,0.0,0.0,155.0,221.0,11.0,2.0,3.0,11.0,5.0,1.0,6.0,7.0,8.0,16.0,12.0,11.0,27.0,7.0,15.0,0.0,0.0,0.0,3.0,95.2,37.5,0.0,0.0,223312.0,67628.0,50800.0,43725.0,N,Cash,N,2015,12
3227,20400.0,20400.0,20400.0,60.0,16.59,502.51,D,D2,Teacher,0.0,MORTGAGE,60000.0,Verified,n,debt_consolidation,Debt consolidation,338xx,FL,23.76,1.0,Jul-1983,660.0,664.0,3.0,10.0,2.0,11619.0,78.0,30.0,w,1.0,1.0,Individual,0.0,4222.0,107390.0,3.0,4.0,2.0,2.0,5.0,13472.0,42.0,3.0,5.0,10068.0,78.0,14900.0,0.0,0.0,4.0,7.0,10739.0,6500.0,83.0,0.0,0.0,134.0,389.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,5.0,10.0,5.0,15.0,4.0,10.0,,0.0,1.0,5.0,83.0,50.0,0.0,0.0,155093.0,27186.0,13000.0,32193.0,N,Cash,N,2015,12
7341,3000.0,3000.0,3000.0,36.0,11.22,98.53,B,B5,Branch Manager,4.0,RENT,100000.0,Verified,n,credit_card,Credit card refinancing,953xx,CA,13.82,0.0,Aug-1992,670.0,674.0,0.0,10.0,0.0,11786.0,69.3,13.0,f,0.0,1.0,Individual,0.0,0.0,53313.0,0.0,2.0,1.0,2.0,7.0,41527.0,90.0,0.0,2.0,6723.0,85.0,17000.0,1.0,1.0,0.0,4.0,5924.0,1773.0,86.1,0.0,0.0,46.0,40.0,15.0,7.0,0.0,15.0,22.0,0.0,3.0,4.0,4.0,4.0,4.0,7.0,7.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,62995.0,53313.0,12800.0,45995.0,N,Cash,N,2015,12
4998,16275.0,16275.0,16275.0,60.0,14.85,385.91,C,C5,Delivery driver ,4.0,RENT,37000.0,Source Verified,n,credit_card,Credit card refinancing,890xx,NV,23.13,1.0,Oct-2004,705.0,709.0,1.0,10.0,0.0,10990.0,62.1,20.0,w,0.0,1.0,Individual,0.0,0.0,19032.0,0.0,5.0,0.0,0.0,28.0,8042.0,54.0,0.0,3.0,5839.0,58.0,17700.0,0.0,0.0,1.0,3.0,1903.0,5112.0,66.1,0.0,0.0,134.0,126.0,17.0,17.0,0.0,17.0,1.0,0.0,3.0,4.0,3.0,3.0,12.0,5.0,8.0,4.0,10.0,0.0,0.0,1.0,0.0,95.0,33.3,0.0,0.0,32638.0,19032.0,15100.0,14938.0,N,Cash,Y,2015,12
5093,14400.0,14400.0,14400.0,36.0,13.99,492.09,C,C4,Program Coordinator,4.0,MORTGAGE,56281.0,Not Verified,n,home_improvement,Home improvement,300xx,GA,24.99,2.0,Nov-2004,670.0,674.0,2.0,12.0,0.0,10710.0,64.9,18.0,w,0.0,1.0,Individual,0.0,105.0,79223.0,2.0,3.0,0.0,1.0,17.0,19922.0,41.0,3.0,4.0,4121.0,47.0,16500.0,1.0,0.0,6.0,5.0,6602.0,3226.0,73.6,0.0,0.0,133.0,77.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,7.0,6.0,7.0,5.0,8.0,11.0,7.0,12.0,0.0,0.0,1.0,3.0,88.9,66.7,0.0,0.0,120028.0,30632.0,12200.0,48543.0,N,Cash,N,2015,12
8885,9500.0,9500.0,9500.0,36.0,16.55,336.58,D,D2,Maintenance,4.0,RENT,28000.0,Source Verified,n,other,Other,114xx,NY,11.02,0.0,Jan-2006,675.0,679.0,1.0,8.0,0.0,9863.0,26.8,8.0,w,0.0,1.0,Individual,0.0,0.0,9863.0,2.0,0.0,0.0,0.0,,0.0,,4.0,4.0,2585.0,27.0,36800.0,0.0,0.0,2.0,4.0,1409.0,24303.0,23.6,0.0,0.0,,119.0,2.0,2.0,0.0,2.0,2.0,0.0,5.0,6.0,6.0,6.0,0.0,8.0,8.0,7.0,8.0,0.0,0.0,0.0,4.0,100.0,20.0,0.0,0.0,36800.0,9863.0,31800.0,0.0,N,Cash,Y,2015,12
9737,24000.0,24000.0,24000.0,36.0,12.59,803.93,C,C2,VP of Sales,4.0,MORTGAGE,175000.0,Not Verified,n,home_improvement,Home improvement,953xx,CA,10.67,1.0,Jun-1997,720.0,724.0,1.0,14.0,0.0,14008.0,40.3,30.0,w,0.0,1.0,Individual,0.0,0.0,358843.0,1.0,3.0,3.0,4.0,2.0,51664.0,90.0,3.0,4.0,5406.0,71.0,34800.0,2.0,0.0,8.0,8.0,25632.0,16752.0,29.0,0.0,0.0,222.0,150.0,7.0,2.0,3.0,10.0,2.0,1.0,5.0,8.0,6.0,11.0,12.0,10.0,15.0,9.0,14.0,0.0,0.0,0.0,6.0,92.9,0.0,0.0,0.0,487601.0,65672.0,23600.0,57222.0,N,Cash,N,2015,12
2979,35000.0,35000.0,35000.0,36.0,11.48,1153.83,B,B5,Facility Adminstrator,10.0,OWN,110000.0,Source Verified,n,debt_consolidation,Debt consolidation,244xx,VA,24.98,0.0,Oct-1997,670.0,674.0,0.0,27.0,0.0,6808.0,12.7,57.0,f,0.0,1.0,Individual,0.0,434.0,176820.0,0.0,6.0,1.0,4.0,8.0,70499.0,73.0,1.0,4.0,2485.0,44.0,53500.0,2.0,0.0,2.0,9.0,7368.0,21381.0,10.5,0.0,0.0,218.0,153.0,9.0,8.0,5.0,20.0,8.0,1.0,2.0,6.0,7.0,10.0,19.0,20.0,33.0,6.0,27.0,0.0,0.0,0.0,2.0,98.2,0.0,0.0,0.0,261304.0,77307.0,23900.0,97279.0,N,Cash,N,2015,12
1644,15000.0,15000.0,15000.0,36.0,11.99,498.15,C,C1,Staff Scientist,5.0,RENT,90823.0,Source Verified,n,credit_card,Credit card refinancing,208xx,MD,19.98,0.0,Jan-2008,740.0,744.0,0.0,7.0,0.0,10497.0,48.8,17.0,w,0.0,1.0,Individual,0.0,0.0,65775.0,0.0,2.0,2.0,5.0,8.0,55278.0,74.0,1.0,1.0,9972.0,61.0,21500.0,1.0,4.0,2.0,6.0,9396.0,5103.0,67.3,0.0,0.0,26.0,95.0,12.0,8.0,0.0,44.0,12.0,0.0,2.0,2.0,2.0,3.0,6.0,5.0,11.0,2.0,7.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,86989.0,65775.0,15600.0,65489.0,N,Cash,N,2015,12
5750,7175.0,7175.0,7175.0,36.0,15.77,251.44,D,D1,Travel Agent,2.0,MORTGAGE,24960.0,Not Verified,n,credit_card,Credit card refinancing,377xx,TN,13.7,0.0,Oct-2008,680.0,684.0,3.0,13.0,0.0,5952.0,31.8,20.0,w,0.0,1.0,Individual,0.0,0.0,110098.0,2.0,7.0,0.0,0.0,31.0,18341.0,124.0,3.0,4.0,1938.0,73.0,18700.0,1.0,1.0,3.0,5.0,8469.0,8080.0,36.9,0.0,0.0,86.0,85.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,5.0,3.0,5.0,10.0,5.0,9.0,5.0,13.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,120310.0,24293.0,12800.0,14750.0,N,Cash,N,2015,12
7161,2000.0,2000.0,2000.0,36.0,13.44,67.82,C,C3,,,OWN,14200.0,Verified,n,debt_consolidation,Debt consolidation,122xx,NY,28.23,0.0,May-2003,665.0,669.0,1.0,4.0,0.0,4788.0,99.7,15.0,w,0.0,1.0,Individual,0.0,0.0,10926.0,0.0,1.0,1.0,2.0,9.0,6138.0,94.0,1.0,2.0,4494.0,96.0,4800.0,0.0,0.0,1.0,4.0,3642.0,6.0,99.9,0.0,0.0,150.0,151.0,7.0,7.0,0.0,24.0,0.0,0.0,1.0,2.0,1.0,1.0,11.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,11341.0,10926.0,4500.0,6541.0,N,Cash,N,2015,12
7473,4800.0,4800.0,4800.0,36.0,6.24,146.55,A,A2,Manager,7.0,MORTGAGE,74000.0,Source Verified,n,debt_consolidation,Debt consolidation,327xx,FL,22.62,0.0,Jul-2000,690.0,694.0,0.0,19.0,0.0,18295.0,69.0,42.0,w,0.0,1.0,Individual,0.0,0.0,220449.0,0.0,7.0,1.0,2.0,8.0,61289.0,93.0,1.0,2.0,4254.0,86.0,26500.0,2.0,0.0,4.0,5.0,12247.0,346.0,96.7,0.0,0.0,117.0,185.0,12.0,7.0,2.0,25.0,8.0,0.0,3.0,7.0,4.0,9.0,18.0,11.0,22.0,7.0,19.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,234606.0,79584.0,10400.0,66165.0,N,Cash,N,2015,12
6514,10575.0,10575.0,10575.0,36.0,13.44,358.56,C,C3,Room attendant ,9.0,RENT,23000.0,Verified,n,debt_consolidation,Debt consolidation,971xx,OR,22.39,0.0,Oct-2005,685.0,689.0,0.0,10.0,0.0,11921.0,59.9,13.0,w,0.0,1.0,Individual,0.0,0.0,22657.0,2.0,3.0,0.0,2.0,18.0,10736.0,96.0,2.0,3.0,6987.0,73.0,19900.0,0.0,0.0,0.0,5.0,2832.0,7479.0,61.4,0.0,0.0,122.0,106.0,2.0,2.0,0.0,2.0,15.0,0.0,3.0,3.0,4.0,5.0,5.0,7.0,8.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,31080.0,22657.0,19400.0,11180.0,N,Cash,N,2015,12
6572,16800.0,16800.0,16800.0,36.0,10.78,548.27,B,B4,Sales Admin Manager,10.0,RENT,54000.0,Source Verified,n,debt_consolidation,Debt consolidation,681xx,NE,19.33,1.0,May-1994,715.0,719.0,1.0,18.0,0.0,13220.0,36.2,35.0,w,0.0,1.0,Individual,0.0,0.0,27409.0,1.0,1.0,0.0,0.0,31.0,14189.0,63.0,3.0,7.0,1958.0,46.0,36500.0,0.0,0.0,3.0,7.0,1713.0,4994.0,46.9,0.0,0.0,131.0,259.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,8.0,4.0,8.0,4.0,17.0,29.0,8.0,18.0,0.0,0.0,0.0,3.0,85.7,25.0,0.0,0.0,59083.0,27409.0,9400.0,22583.0,N,Cash,N,2015,12
1681,6000.0,6000.0,6000.0,36.0,9.8,193.05,B,B3,Partnership Advisor ,0.0,RENT,75000.0,Source Verified,n,debt_consolidation,Debt consolidation,941xx,CA,9.66,0.0,Feb-2007,725.0,729.0,1.0,5.0,0.0,6847.0,93.8,11.0,w,0.0,1.0,Individual,0.0,0.0,13593.0,0.0,2.0,1.0,2.0,9.0,6746.0,44.0,0.0,0.0,6847.0,60.0,7300.0,1.0,0.0,2.0,2.0,3398.0,153.0,97.8,0.0,0.0,23.0,106.0,28.0,9.0,0.0,59.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,22578.0,13593.0,7000.0,15278.0,N,Cash,N,2015,12
8182,6600.0,6600.0,6600.0,36.0,11.22,216.77,B,B5,,,MORTGAGE,13230.0,Not Verified,n,credit_card,Credit card refinancing,801xx,CO,27.95,0.0,Jun-1993,765.0,769.0,0.0,13.0,0.0,16773.0,23.7,19.0,w,0.0,1.0,Individual,0.0,0.0,16773.0,1.0,0.0,0.0,0.0,108.0,0.0,,1.0,3.0,9351.0,24.0,70800.0,0.0,0.0,0.0,3.0,1290.0,36599.0,31.2,0.0,0.0,134.0,270.0,5.0,5.0,0.0,15.0,,0.0,3.0,4.0,7.0,9.0,3.0,13.0,16.0,4.0,13.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,70800.0,16773.0,53200.0,0.0,N,Cash,N,2015,12
1139,35000.0,35000.0,35000.0,60.0,14.85,829.9,C,C5,Senior Procurement / Planning Specialist,9.0,RENT,110000.0,Source Verified,n,debt_consolidation,Debt consolidation,950xx,CA,4.64,0.0,Dec-1996,700.0,704.0,0.0,8.0,0.0,36515.0,58.1,15.0,w,0.0,1.0,Individual,0.0,0.0,36515.0,1.0,0.0,0.0,0.0,,0.0,,1.0,2.0,17327.0,58.0,62900.0,0.0,0.0,0.0,2.0,4564.0,25385.0,59.0,0.0,0.0,,228.0,6.0,6.0,3.0,6.0,,2.0,5.0,5.0,7.0,10.0,0.0,8.0,12.0,5.0,8.0,0.0,0.0,0.0,1.0,86.7,42.9,0.0,0.0,62900.0,36515.0,61900.0,0.0,N,Cash,N,2015,12
8982,7725.0,7725.0,7725.0,36.0,11.22,253.72,B,B5,Teacher,2.0,MORTGAGE,62000.0,Not Verified,n,credit_card,Credit card refinancing,199xx,DE,17.85,0.0,Dec-2004,695.0,699.0,1.0,13.0,0.0,11254.0,44.5,25.0,w,0.0,1.0,Individual,0.0,0.0,550651.0,3.0,3.0,1.0,1.0,3.0,99790.0,81.0,1.0,1.0,4910.0,67.0,25300.0,3.0,2.0,6.0,4.0,45888.0,7346.0,60.5,0.0,0.0,86.0,125.0,1.0,1.0,8.0,1.0,2.0,0.0,3.0,3.0,5.0,6.0,4.0,8.0,13.0,3.0,13.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,583801.0,111044.0,18600.0,107825.0,N,Cash,N,2015,12
